puddle_id,example_id,annotated_texts
152,6874,"A fool despises his father's correction, but he who heeds reproof shows prudence.᛫A fool despiseth his father's instruction: but he that regardeth reproof is prudent."
152,6879,"But put on the Lord Jesus Christ, and make no provision for the flesh, for its lusts.᛫But put ye on the Lord Jesus Christ, and make not provision for the flesh, to fulfil the lusts thereof."
152,6882,"In the house of the righteous is much treasure, but the income of the wicked brings trouble.᛫In the house of the righteous is much treasure: but in the revenues of the wicked is trouble."
152,6883,The lips of the wise spread knowledge; not so with the heart of fools.᛫The lips of the wise disperse knowledge: but the heart of the foolish doeth not so.
152,6884,"The sacrifice made by the wicked is an abomination to Yahweh, but the prayer of the upright is his delight.᛫The sacrifice of the wicked is an abomination to the LORD: but the prayer of the upright is his delight."
152,6885,"The way of the wicked is an abomination to Yahweh, but he loves him who follows after righteousness.᛫The way of the wicked is an abomination unto the LORD: but he loveth him that followeth after righteousness."
152,6886,There is stern discipline for one who forsakes the way: whoever hates reproof shall die.᛫Correction is grievous unto him that forsaketh the way: and he that hateth reproof shall die.
152,6889,"You shall surely tithe all the increase of your seed, that which comes forth from the field year by year.᛫Thou shalt truly tithe all the increase of thy seed, that the field bringeth forth year by year."
152,6898,"Set your mind on the things that are above, not on the things that are on the earth.᛫Set your affection on things above, not on things on the earth."
152,6900,"Yahweh appeared to Solomon by night, and said to him, ""I have heard your prayer, and have chosen this place to myself for a house of sacrifice.᛫And the LORD appeared to Solomon by night, and said unto him, I have heard thy prayer, and have chosen this place to myself for an house of sacrifice."
152,6903,"In the same way, the Spirit also helps our weaknesses, for we don't know how to pray as we ought. But the Spirit himself makes intercession for us with groanings which can't be uttered.᛫Likewise the Spirit also helpeth our infirmities: for we know not what we should pray for as we ought: but the Spirit itself maketh intercession for us with groanings which cannot be uttered."
152,6905,"Go, and make disciples of all nations, baptizing them in the name of the Father and of the Son and of the Holy Spirit,᛫Go ye therefore, and teach all nations, baptizing them in the name of the Father, and of the Son, and of the Holy Ghost:"
152,6910,"But say the things which fit sound doctrine,᛫But speak thou the things which become sound doctrine:"
152,6912,Sheol and Abaddon are before Yahweh-- how much more then the hearts of the children of men!᛫Hell and destruction are before the LORD: how much more then the hearts of the children of men?
152,6913,A scoffer doesn't love to be reproved; he will not go to the wise.᛫A scorner loveth not one that reproveth him: neither will he go unto the wise.
152,6915,A glad heart makes a cheerful face; but an aching heart breaks the spirit.᛫A merry heart maketh a cheerful countenance: but by sorrow of the heart the spirit is broken.
152,6917,"The heart of one who has understanding seeks knowledge, but the mouths of fools feed on folly.᛫The heart of him that hath understanding seeketh knowledge: but the mouth of fools feedeth on foolishness."
152,6918,"All the days of the afflicted are wretched, but one who has a cheerful heart enjoys a continual feast.᛫All the days of the afflicted are evil: but he that is of a merry heart hath a continual feast."
152,6921,"How you have fallen from heaven, morning star, son of the dawn! How you are cut down to the ground, who laid the nations low!᛫How art thou fallen from heaven, O Lucifer, son of the morning! how art thou cut down to the ground, which didst weaken the nations!"
152,6924,"and kept back part of the price, his wife also being aware of it, and brought a certain part, and laid it at the apostles' feet.᛫And kept back part of the price, his wife also being privy to it, and brought a certain part, and laid it at the apostles' feet."
152,6926,"Better is little, with the fear of Yahweh, than great treasure with trouble.᛫Better is little with the fear of the LORD than great treasure and trouble therewith."
152,6929,"Better is a dinner of herbs, where love is, than a fattened calf with hatred.᛫Better is a dinner of herbs where love is, than a stalled ox and hatred therewith."
152,6930,"A wrathful man stirs up contention, but one who is slow to anger appeases strife.᛫A wrathful man stirreth up strife: but he that is slow to anger appeaseth strife."
152,6931,"The way of the sluggard is like a thorn patch, but the path of the upright is a highway.᛫The way of the slothful man is as an hedge of thorns: but the way of the righteous is made plain."
152,6932,"A wise son makes a father glad, but a foolish man despises his mother.᛫A wise son maketh a glad father: but a foolish man despiseth his mother."
152,6940,"There is no fear in love; but perfect love casts out fear, because fear has punishment. He who fears is not made perfect in love.᛫There is no fear in love; but perfect love casteth out fear: because fear hath torment. He that feareth is not made perfect in love."
152,6943,"Folly is joy to one who is void of wisdom, but a man of understanding keeps his way straight.᛫Folly is joy to him that is destitute of wisdom: but a man of understanding walketh uprightly."
152,6945,"Where there is no counsel, plans fail; but in a multitude of counselors they are established.᛫Without counsel purposes are disappointed: but in the multitude of counsellers they are established."
152,6946,"Joy comes to a man with the reply of his mouth. How good is a word at the right time!᛫A man hath joy by the answer of his mouth: and a word spoken in due season, how good is it!"
152,6947,"The path of life leads upward for the wise, to keep him from going downward to Sheol .᛫The way of life is above to the wise, that he may depart from hell beneath."
152,6949,"Yahweh will uproot the house of the proud, but he will keep the widow's borders intact.᛫The LORD will destroy the house of the proud: but he will establish the border of the widow."
152,6953,"If you do well, will it not be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""᛫If thou doest well, shalt thou not be accepted? and if thou doest not well, sin lieth at the door. And unto thee shall be his desire, and thou shalt rule over him."
152,6955,"Yahweh detests the thoughts of the wicked, but the thoughts of the pure are pleasing.᛫The thoughts of the wicked are an abomination to the LORD: but the words of the pure are pleasant words."
152,6956,"He who is greedy for gain troubles his own house, but he who hates bribes will live.᛫He that is greedy of gain troubleth his own house; but he that hateth gifts shall live."
152,6957,"The heart of the righteous weighs answers, but the mouth of the wicked gushes out evil.᛫The heart of the righteous studieth to answer: but the mouth of the wicked poureth out evil things."
152,6958,"Yahweh is far from the wicked, but he hears the prayer of the righteous.᛫The LORD is far from the wicked: but he heareth the prayer of the righteous."
152,6959,The light of the eyes rejoices the heart. Good news gives health to the bones.᛫The light of the eyes rejoiceth the heart: and a good report maketh the bones fat.
152,6963,"For sin will not have dominion over you. For you are not under law, but under grace.᛫For sin shall not have dominion over you: for ye are not under the law, but under grace."
152,6967,"The ear that listens to reproof lives, and will be at home among the wise.᛫The ear that heareth the reproof of life abideth among the wise."
152,6968,"He who refuses correction despises his own soul, but he who listens to reproof gets understanding.᛫He that refuseth instruction despiseth his own soul: but he that heareth reproof getteth understanding."
152,6969,The fear of Yahweh teaches wisdom. Before honor is humility.᛫The fear of the LORD is the instruction of wisdom; and before honour is humility.
152,6972,"Jesus said to her, ""I am the resurrection and the life. He who believes in me will still live, even if he dies.᛫Jesus said unto her, I am the resurrection, and the life: he that believeth in me, though he were dead, yet shall he live:"
152,6975,"Peter got up and went with them. When he had come, they brought him into the upper room. All the widows stood by him weeping, and showing the coats and garments which Dorcas had made while she was with them.᛫Then Peter arose and went with them. When he was come, they brought him into the upper chamber: and all the widows stood by him weeping, and shewing the coats and garments which Dorcas made, while she was with them."
152,6984,"He set another parable before them, saying, ""The Kingdom of Heaven is like a man who sowed good seed in his field,᛫Another parable put he forth unto them, saying, The kingdom of heaven is likened unto a man which sowed good seed in his field:"
152,6985,"but while people slept, his enemy came and sowed darnel weeds also among the wheat, and went away.᛫But while men slept, his enemy came and sowed tares among the wheat, and went his way."
152,6987,"But when the blade sprang up and brought forth fruit, then the darnel weeds appeared also.᛫But when the blade was sprung up, and brought forth fruit, then appeared the tares also."
152,6989,"The servants of the householder came and said to him, 'Sir, didn't you sow good seed in your field? Where did this darnel come from?'᛫So the servants of the householder came and said unto him, Sir, didst not thou sow good seed in thy field? from whence then hath it tares?"
152,6991,"""He said to them, 'An enemy has done this.' ""The servants asked him, 'Do you want us to go and gather them up?'᛫He said unto them, An enemy hath done this. The servants said unto him, Wilt thou then that we go and gather them up?"
152,6993,"""But he said, 'No, lest perhaps while you gather up the darnel weeds, you root up the wheat with them.᛫But he said, Nay; lest while ye gather up the tares, ye root up also the wheat with them."
152,6996,"Let both grow together until the harvest, and in the harvest time I will tell the reapers, ""First, gather up the darnel weeds, and bind them in bundles to burn them; but gather the wheat into my barn.""'""᛫Let both grow together until the harvest: and in the time of harvest I will say to the reapers, Gather ye together first the tares, and bind them in bundles to burn them: but gather the wheat into my barn."
152,6997,"He answered them, ""He who sows the good seed is the Son of Man,᛫He answered and said unto them, He that soweth the good seed is the Son of man;"
152,6998,"the field is the world; and the good seed, these are the children of the Kingdom; and the darnel weeds are the children of the evil one.᛫The field is the world; the good seed are the children of the kingdom; but the tares are the children of the wicked one;"
152,6999,"The enemy who sowed them is the devil. The harvest is the end of the age, and the reapers are angels.᛫The enemy that sowed them is the devil; the harvest is the end of the world; and the reapers are the angels."
152,70,"Her husband is respected in the gates, when he sits among the elders of the land.᛫Her husband is known in the gates, when he sitteth among the elders of the land."
152,7001,"The Son of Man will send out his angels, and they will gather out of his Kingdom all things that cause stumbling, and those who do iniquity,᛫The Son of man shall send forth his angels, and they shall gather out of his kingdom all things that offend, and them which do iniquity;"
152,7002,"Then Jesus sent the multitudes away, and went into the house. His disciples came to him, saying, ""Explain to us the parable of the darnel weeds of the field.""᛫Then Jesus sent the multitude away, and went into the house: and his disciples came unto him, saying, Declare unto us the parable of the tares of the field."
152,7004,and will cast them into the furnace of fire. There will be weeping and the gnashing of teeth.᛫And shall cast them into a furnace of fire: there shall be wailing and gnashing of teeth.
152,7007,As therefore the darnel weeds are gathered up and burned with fire; so will it be at the end of this age.᛫As therefore the tares are gathered and burned in the fire; so shall it be in the end of this world.
152,7008,"Then the righteous will shine forth like the sun in the Kingdom of their Father. He who has ears to hear, let him hear.᛫Then shall the righteous shine forth as the sun in the kingdom of their Father. Who hath ears to hear, let him hear."
152,7011,"The plans of the heart belong to man, but the answer of the tongue is from Yahweh.᛫The preparations of the heart in man, and the answer of the tongue, is from the LORD."
152,7012,All the ways of a man are clean in his own eyes; but Yahweh weighs the motives.᛫All the ways of a man are clean in his own eyes; but the LORD weigheth the spirits.
152,7014,"Commit your deeds to Yahweh, and your plans shall succeed.᛫Commit thy works unto the LORD, and thy thoughts shall be established."
152,7015,"Yahweh has made everything for its own end-- yes, even the wicked for the day of evil.᛫The LORD hath made all things for himself: yea, even the wicked for the day of evil."
152,7016,"Everyone who is proud in heart is an abomination to Yahweh: they shall certainly not be unpunished.᛫Every one that is proud in heart is an abomination to the LORD: though hand join in hand, he shall not be unpunished."
152,7022,"to all who are in Rome, beloved of God, called to be saints: Grace to you and peace from God our Father and the Lord Jesus Christ.᛫To all that be in Rome, beloved of God, called to be saints: Grace to you and peace from God our Father, and the Lord Jesus Christ."
152,7024,By mercy and truth iniquity is atoned for. By the fear of Yahweh men depart from evil.᛫By mercy and truth iniquity is purged: and by the fear of the LORD men depart from evil.
152,7025,"When a man's ways please Yahweh, he makes even his enemies to be at peace with him.᛫When a man's ways please the LORD, he maketh even his enemies to be at peace with him."
152,7026,"Better is a little with righteousness, than great revenues with injustice.᛫Better is a little with righteousness than great revenues without right."
152,7027,"A man's heart plans his course, but Yahweh directs his steps.᛫A man's heart deviseth his way: but the LORD directeth his steps."
152,7028,Inspired judgments are on the lips of the king. He shall not betray his mouth.᛫A divine sentence is in the lips of the king: his mouth transgresseth not in judgment.
152,7032,"Follow after peace with all men, and the sanctification without which no man will see the Lord,᛫Follow peace with all men, and holiness, without which no man shall see the Lord:"
152,7034,Honest balances and scales are Yahweh's; all the weights in the bag are his work.᛫A just weight and balance are the LORD's: all the weights of the bag are his work.
152,7035,"It is an abomination for kings to do wrong, for the throne is established by righteousness.᛫It is an abomination to kings to commit wickedness: for the throne is established by righteousness."
152,7036,Righteous lips are the delight of kings. They value one who speaks the truth.᛫Righteous lips are the delight of kings; and they love him that speaketh right.
152,7038,"The king's wrath is a messenger of death, but a wise man will pacify it.᛫The wrath of a king is as messengers of death: but a wise man will pacify it."
152,7039,In the light of the king's face is life. His favor is like a cloud of the spring rain.᛫In the light of the king's countenance is life; and his favour is as a cloud of the latter rain.
152,7041,"Yet if because of food your brother is grieved, you walk no longer in love. Don't destroy with your food him for whom Christ died.᛫But if thy brother be grieved with thy meat, now walkest thou not charitably. Destroy not him with thy meat, for whom Christ died."
152,7044,"How much better it is to get wisdom than gold! Yes, to get understanding is to be chosen rather than silver.᛫How much better is it to get wisdom than gold! and to get understanding rather to be chosen than silver!"
152,7045,The highway of the upright is to depart from evil. He who keeps his way preserves his soul.᛫The highway of the upright is to depart from evil: he that keepeth his way preserveth his soul.
152,7047,"Pride goes before destruction, and a haughty spirit before a fall.᛫Pride goeth before destruction, and an haughty spirit before a fall."
152,7048,"It is better to be of a lowly spirit with the poor, than to divide the plunder with the proud.᛫Better it is to be of an humble spirit with the lowly, than to divide the spoil with the proud."
152,7049,"It is better to be of a lowly spirit with the poor, than to divide the plunder with the proud.᛫Better it is to be of an humble spirit with the lowly, than to divide the spoil with the proud."
152,7050,"He who heeds the Word finds prosperity. Whoever trusts in Yahweh is blessed.᛫He that handleth a matter wisely shall find good: and whoso trusteth in the LORD, happy is he."
152,7056,The wise in heart shall be called prudent. Pleasantness of the lips promotes instruction.᛫The wise in heart shall be called prudent: and the sweetness of the lips increaseth learning.
152,7057,"Understanding is a fountain of life to one who has it, but the punishment of fools is their folly.᛫Understanding is a wellspring of life unto him that hath it: but the instruction of fools is folly."
152,7058,"The heart of the wise instructs his mouth, and adds learning to his lips.᛫The heart of the wise teacheth his mouth, and addeth learning to his lips."
152,7059,"Pleasant words are a honeycomb, sweet to the soul, and health to the bones.᛫Pleasant words are as an honeycomb, sweet to the soul, and health to the bones."
152,7060,"There is a way which seems right to a man, but in the end it leads to death.᛫There is a way that seemeth right unto a man, but the end thereof are the ways of death."
152,7064,"How much worse punishment, do you think, will he be judged worthy of, who has trodden under foot the Son of God, and has counted the blood of the covenant with which he was sanctified an unholy thing, and has insulted the Spirit of grace?᛫Of how much sorer punishment, suppose ye, shall he be thought worthy, who hath trodden under foot the Son of God, and hath counted the blood of the covenant, wherewith he was sanctified, an unholy thing, and hath done despite unto the Spirit of grace?"
152,7065,The appetite of the laboring man labors for him; for his mouth urges him on.᛫He that laboureth laboureth for himself; for his mouth craveth it of him.
152,7066,A worthless man devises mischief. His speech is like a scorching fire.᛫An ungodly man diggeth up evil: and in his lips there is as a burning fire.
152,7067,A perverse man stirs up strife. A whisperer separates close friends.᛫A froward man soweth strife: and a whisperer separateth chief friends.
152,7069,"A man of violence entices his neighbor, and leads him in a way that is not good.᛫A violent man enticeth his neighbour, and leadeth him into the way that is not good."
152,7070,"One who winks his eyes to plot perversities, one who compresses his lips, is bent on evil.᛫He shutteth his eyes to devise froward things: moving his lips he bringeth evil to pass."
152,7078,"Gray hair is a crown of glory. It is attained by a life of righteousness.᛫The hoary head is a crown of glory, if it be found in the way of righteousness."
152,7079,"One who is slow to anger is better than the mighty; one who rules his spirit, than he who takes a city.᛫He that is slow to anger is better than the mighty; and he that ruleth his spirit than he that taketh a city."
152,7080,"The lot is cast into the lap, but its every decision is from Yahweh.᛫The lot is cast into the lap; but the whole disposing thereof is of the LORD."
152,7082,"&lt;&lt;For the Chief Musician. For Jeduthun. A Psalm by David.&gt;&gt; I said, ""I will watch my ways, so that I don't sin with my tongue. I will keep my mouth with a bridle while the wicked is before me.""᛫I said, I will take heed to my ways, that I sin not with my tongue: I will keep my mouth with a bridle, while the wicked is before me."
152,7086,"I was mute with silence. I held my peace, even from good. My sorrow was stirred.᛫I was dumb with silence, I held my peace, even from good; and my sorrow was stirred."
152,7087,"I was mute with silence. I held my peace, even from good. My sorrow was stirred.᛫I was dumb with silence, I held my peace, even from good; and my sorrow was stirred."
152,7089,"My heart was hot within me. While I meditated, the fire burned: I spoke with my tongue:᛫My heart was hot within me, while I was musing the fire burned: then spake I with my tongue,"
152,7090,"""Yahweh, show me my end, what is the measure of my days. Let me know how frail I am.᛫LORD, make me to know mine end, and the measure of my days, what it is; that I may know how frail I am."
152,7091,"Behold, you have made my days handbreadths. My lifetime is as nothing before you. Surely every man stands as a breath."" Selah.᛫Behold, thou hast made my days as an handbreadth; and mine age is as nothing before thee: verily every man at his best state is altogether vanity. Selah."
152,7094,"""Surely every man walks like a shadow. Surely they busy themselves in vain. He heaps up, and doesn't know who shall gather.᛫Surely every man walketh in a vain shew: surely they are disquieted in vain: he heapeth up riches, and knoweth not who shall gather them."
152,7095,"Now, Lord, what do I wait for? My hope is in you.᛫And now, Lord, what wait I for? my hope is in thee."
152,7096,Deliver me from all my transgressions. Don't make me the reproach of the foolish.᛫Deliver me from all my transgressions: make me not the reproach of the foolish.
152,7097,"I was mute. I didn't open my mouth, because you did it.᛫I was dumb, I opened not my mouth; because thou didst it."
152,7098,Deliver me from all my transgressions. Don't make me the reproach of the foolish.᛫Deliver me from all my transgressions: make me not the reproach of the foolish.
152,7099,Remove your scourge away from me. I am overcome by the blow of your hand.᛫Remove thy stroke away from me: I am consumed by the blow of thine hand.
152,71,"She makes linen garments and sells them, and delivers sashes to the merchant.᛫She maketh fine linen, and selleth it; and delivereth girdles unto the merchant."
152,7100,"When you rebuke and correct man for iniquity, You consume his wealth like a moth. Surely every man is but a breath."" Selah.᛫When thou with rebukes dost correct man for iniquity, thou makest his beauty to consume away like a moth: surely every man is vanity. Selah."
152,7101,"""Hear my prayer, Yahweh, and give ear to my cry. Don't be silent at my tears. For I am a stranger with you, a foreigner, as all my fathers were.᛫Hear my prayer, O LORD, and give ear unto my cry; hold not thy peace at my tears: for I am a stranger with thee, and a sojourner, as all my fathers were."
152,7103,"Oh spare me, that I may recover strength, before I go away, and exist no more.""᛫O spare me, that I may recover strength, before I go hence, and be no more."
152,7104,"Better is a dry morsel with quietness, than a house full of feasting with strife.᛫Better is a dry morsel, and quietness therewith, than an house full of sacrifices with strife."
152,7105,"A servant who deals wisely will rule over a son who causes shame, and shall have a part in the inheritance among the brothers.᛫A wise servant shall have rule over a son that causeth shame, and shall have part of the inheritance among the brethren."
152,7106,"The refining pot is for silver, and the furnace for gold, but Yahweh tests the hearts.᛫The fining pot is for silver, and the furnace for gold: but the LORD trieth the hearts."
152,7107,An evildoer heeds wicked lips. A liar gives ear to a mischievous tongue.᛫A wicked doer giveth heed to false lips; and a liar giveth ear to a naughty tongue.
152,7108,Whoever mocks the poor reproaches his Maker. He who is glad at calamity shall not be unpunished.᛫Whoso mocketh the poor reproacheth his Maker: and he that is glad at calamities shall not be unpunished.
152,7109,"Let each man give according as he has determined in his heart; not grudgingly, or under compulsion; for God loves a cheerful giver.᛫Every man according as he purposeth in his heart, so let him give; not grudgingly, or of necessity: for God loveth a cheerful giver."
152,7110,"This is what Yahweh, the King of Israel, and his Redeemer, Yahweh of Armies, says: ""I am the first, and I am the last; and besides me there is no God.᛫Thus saith the LORD the King of Israel, and his redeemer the LORD of hosts; I am the first, and I am the last; and beside me there is no God."
152,7112,Children's children are the crown of old men; the glory of children are their parents.᛫Children's children are the crown of old men; and the glory of children are their fathers.
152,7113,"Arrogant speech isn't fitting for a fool, much less do lying lips fit a prince.᛫Excellent speech becometh not a fool: much less do lying lips a prince."
152,7115,"A bribe is a precious stone in the eyes of him who gives it; wherever he turns, he prospers.᛫A gift is as a precious stone in the eyes of him that hath it: whithersoever it turneth, it prospereth."
152,7116,He who covers an offense promotes love; but he who repeats a matter separates best friends.᛫He that covereth a transgression seeketh love; but he that repeateth a matter separateth very friends.
152,7117,He who covers an offense promotes love; but he who repeats a matter separates best friends.᛫He that covereth a transgression seeketh love; but he that repeateth a matter separateth very friends.
152,7118,A rebuke enters deeper into one who has understanding than a hundred lashes into a fool.᛫A reproof entereth more into a wise man than an hundred stripes into a fool.
152,7121,"Therefore I tell you, don't be anxious for your life: what you will eat, or what you will drink; nor yet for your body, what you will wear. Isn't life more than food, and the body more than clothing?᛫Therefore I say unto you, Take no thought for your life, what ye shall eat, or what ye shall drink; nor yet for your body, what ye shall put on. Is not the life more than meat, and the body than raiment?"
152,7122,"See the birds of the sky, that they don't sow, neither do they reap, nor gather into barns. Your heavenly Father feeds them. Aren't you of much more value than they?᛫Behold the fowls of the air: for they sow not, neither do they reap, nor gather into barns; yet your heavenly Father feedeth them. Are ye not much better than they?"
152,7123,"""Which of you, by being anxious, can add one moment to his lifespan?᛫Which of you by taking thought can add one cubit unto his stature?"
152,7124,"Why are you anxious about clothing? Consider the lilies of the field, how they grow. They don't toil, neither do they spin,᛫And why take ye thought for raiment? Consider the lilies of the field, how they grow; they toil not, neither do they spin:"
152,7126,"yet I tell you that even Solomon in all his glory was not dressed like one of these.᛫And yet I say unto you, That even Solomon in all his glory was not arrayed like one of these."
152,7127,"But if God so clothes the grass of the field, which today exists, and tomorrow is thrown into the oven, won't he much more clothe you, you of little faith?᛫Wherefore, if God so clothe the grass of the field, which to day is, and to morrow is cast into the oven, shall he not much more clothe you, O ye of little faith?"
152,7128,"""Therefore don't be anxious, saying, 'What will we eat?', 'What will we drink?' or, 'With what will we be clothed?'᛫Therefore take no thought, saying, What shall we eat? or, What shall we drink? or, Wherewithal shall we be clothed?"
152,7129,For the Gentiles seek after all these things; for your heavenly Father knows that you need all these things.᛫(For after all these things do the Gentiles seek:) for your heavenly Father knoweth that ye have need of all these things.
152,7130,"But seek first God's Kingdom, and his righteousness; and all these things will be given to you as well.᛫But seek ye first the kingdom of God, and his righteousness; and all these things shall be added unto you."
152,7131,"Therefore don't be anxious for tomorrow, for tomorrow will be anxious for itself. Each day's own evil is sufficient.᛫Take therefore no thought for the morrow: for the morrow shall take thought for the things of itself. Sufficient unto the day is the evil thereof."
152,7138,An evil man seeks only rebellion; therefore a cruel messenger shall be sent against him.᛫An evil man seeketh only rebellion: therefore a cruel messenger shall be sent against him.
152,7139,"Let a bear robbed of her cubs meet a man, rather than a fool in his folly.᛫Let a bear robbed of her whelps meet a man, rather than a fool in his folly."
152,7140,"Whoever rewards evil for good, evil shall not depart from his house.᛫Whoso rewardeth evil for good, evil shall not depart from his house."
152,7141,"The beginning of strife is like breaching a dam, therefore stop contention before quarreling breaks out.᛫The beginning of strife is as when one letteth out water: therefore leave off contention, before it be meddled with."
152,7142,"He who justifies the wicked, and he who condemns the righteous, both of them alike are an abomination to Yahweh.᛫He that justifieth the wicked, and he that condemneth the just, even they both are abomination to the LORD."
152,7147,"I tell you, no, but unless you repent, you will all perish in the same way.᛫I tell you, Nay: but, except ye repent, ye shall all likewise perish."
152,7152,"I tell you, no, but unless you repent, you will all perish in the same way.᛫I tell you, Nay: but, except ye repent, ye shall all likewise perish."
152,7159,"Why is there money in the hand of a fool to buy wisdom, since he has no understanding?᛫Wherefore is there a price in the hand of a fool to get wisdom, seeing he hath no heart to it?"
152,7160,"A friend loves at all times; and a brother is born for adversity.᛫A friend loveth at all times, and a brother is born for adversity."
152,7161,"A man void of understanding strikes hands, and becomes collateral in the presence of his neighbor.᛫A man void of understanding striketh hands, and becometh surety in the presence of his friend."
152,7162,He who loves disobedience loves strife. One who builds a high gate seeks destruction.᛫He loveth transgression that loveth strife: and he that exalteth his gate seeketh destruction.
152,7163,"One who has a perverse heart doesn't find prosperity, and one who has a deceitful tongue falls into trouble.᛫He that hath a froward heart findeth no good: and he that hath a perverse tongue falleth into mischief."
152,7164,"&lt;&lt;For the Chief Musician. By the sons of Korah. According to Alamoth.Alamoth is a musical term.&gt;&gt; God is our refuge and strength, a very present help in trouble.᛫God is our refuge and strength, a very present help in trouble."
152,7167,He who becomes the father of a fool grieves. The father of a fool has no joy.᛫He that begetteth a fool doeth it to his sorrow: and the father of a fool hath no joy.
152,7168,"A cheerful heart makes good medicine, but a crushed spirit dries up the bones.᛫A merry heart doeth good like a medicine: but a broken spirit drieth the bones."
152,7169,"A wicked man receives a bribe in secret, to pervert the ways of justice.᛫A wicked man taketh a gift out of the bosom to pervert the ways of judgment."
152,7170,"Wisdom is before the face of one who has understanding, but the eyes of a fool wander to the ends of the earth.᛫Wisdom is before him that hath understanding; but the eyes of a fool are in the ends of the earth."
152,7171,"A foolish son brings grief to his father, and bitterness to her who bore him.᛫A foolish son is a grief to his father, and bitterness to her that bare him."
152,7177,"For this is the will of God: your sanctification, that you abstain from sexual immorality,᛫For this is the will of God, even your sanctification, that ye should abstain from fornication:"
152,7184,"Paul, called to be an apostle of Jesus Christ through the will of God, and our brother Sosthenes,᛫Paul, called to be an apostle of Jesus Christ through the will of God, and Sosthenes our brother,"
152,7185,"Also to punish the righteous is not good, nor to flog officials for their integrity.᛫Also to punish the just is not good, nor to strike princes for equity."
152,7186,He who spares his words has knowledge. He who is even tempered is a man of understanding.᛫He that hath knowledge spareth his words: and a man of understanding is of an excellent spirit.
152,7187,"Even a fool, when he keeps silent, is counted wise. When he shuts his lips, he is thought to be discerning.᛫Even a fool, when he holdeth his peace, is counted wise: and he that shutteth his lips is esteemed a man of understanding."
152,7190,"For as many as are led by the Spirit of God, these are children of God.᛫For as many as are led by the Spirit of God, they are the sons of God."
152,7191,"An unfriendly man pursues selfishness, and defies all sound judgment.᛫Through desire a man, having separated himself, seeketh and intermeddleth with all wisdom."
152,7192,"A fool has no delight in understanding, but only in revealing his own opinion.᛫A fool hath no delight in understanding, but that his heart may discover itself."
152,7193,"When wickedness comes, contempt also comes, and with shame comes disgrace.᛫When the wicked cometh, then cometh also contempt, and with ignominy reproach."
152,7194,"The words of a man's mouth are like deep waters. The fountain of wisdom is like a flowing brook.᛫The words of a man's mouth are as deep waters, and the wellspring of wisdom as a flowing brook."
152,7195,"To be partial to the faces of the wicked is not good, nor to deprive the innocent of justice.᛫It is not good to accept the person of the wicked, to overthrow the righteous in judgment."
152,7197,"Because by the works of the law, no flesh will be justified in his sight. For through the law comes the knowledge of sin.᛫Therefore by the deeds of the law there shall no flesh be justified in his sight: for by the law is the knowledge of sin."
152,7201,"A fool's lips come into strife, and his mouth invites beatings.᛫A fool's lips enter into contention, and his mouth calleth for strokes."
152,7202,"A fool's mouth is his destruction, and his lips are a snare to his soul.᛫A fool's mouth is his destruction, and his lips are the snare of his soul."
152,7203,"The words of a gossip are like dainty morsels: they go down into a person's innermost parts.᛫The words of a talebearer are as wounds, and they go down into the innermost parts of the belly."
152,7204,One who is slack in his work is brother to him who is a master of destruction.᛫He also that is slothful in his work is brother to him that is a great waster.
152,7206,"The name of Yahweh is a strong tower: the righteous run to him, and are safe.᛫The name of the LORD is a strong tower: the righteous runneth into it, and is safe."
152,7208,"Therefore, my brothers, you also were made dead to the law through the body of Christ, that you would be joined to another, to him who was raised from the dead, that we might bring forth fruit to God.᛫Wherefore, my brethren, ye also are become dead to the law by the body of Christ; that ye should be married to another, even to him who is raised from the dead, that we should bring forth fruit unto God."
152,7210,"Brothers, I don't regard myself as yet having taken hold, but one thing I do. Forgetting the things which are behind, and stretching forward to the things which are before,᛫Brethren, I count not myself to have apprehended: but this one thing I do, forgetting those things which are behind, and reaching forth unto those things which are before,"
152,7211,"then this stone, which I have set up for a pillar, will be God's house. Of all that you will give me I will surely give the tenth to you.""᛫And this stone, which I have set for a pillar, shall be God's house: and of all that thou shalt give me I will surely give the tenth unto thee."
152,7212,"The rich man's wealth is his strong city, like an unscalable wall in his own imagination.᛫The rich man's wealth is his strong city, and as an high wall in his own conceit."
152,7213,"Before destruction the heart of man is proud, but before honor is humility.᛫Before destruction the heart of man is haughty, and before honour is humility."
152,7214,"He who gives answer before he hears, that is folly and shame to him.᛫He that answereth a matter before he heareth it, it is folly and shame unto him."
152,7215,"A man's spirit will sustain him in sickness, but a crushed spirit, who can bear?᛫The spirit of a man will sustain his infirmity; but a wounded spirit who can bear?"
152,7216,The heart of the discerning gets knowledge. The ear of the wise seeks knowledge.᛫The heart of the prudent getteth knowledge; and the ear of the wise seeketh knowledge.
152,7233,"God said, ""Let the waters under the sky be gathered together to one place, and let the dry land appear""; and it was so.᛫And God said, Let the waters under the heaven be gathered together unto one place, and let the dry land appear: and it was so."
152,7234,"Jesus answered, ""Weren't the ten cleansed? But where are the nine?᛫And Jesus answering said, Were there not ten cleansed? but where are the nine?"
152,724,"Verse 22: He made the rib, which Yahweh God had taken from the man, into a woman, and brought her to the man.᛫Verse 22: And the rib, which the LORD God had taken from man, made he a woman, and brought her unto the man."
