sign_language,spoken_language,country_code,texts,sign_writing
gsg,de,de,Sapiens,AS30007S36110S1f410S22100S20500M529x523S30007471x488S36110481x509S1f410500x494S22100503x484S20500492x477
gsg,de,de,Paläozoikum,AS2ff00S2ff00S35010S15a5aS37706S11550S20500S2f900S36d00S2ea04S2ea40S22f04S2fd04S15a00S15a00M560x566S2ff00444x435S2ff00502x435S35010456x458S15a5a533x489S37706509x494S11550524x487S20500520x475S2f900507x497S36d00441x472S2ea04486x498S2ea40467x508S22f04519x520S2fd04451x560S15a00468x479S15a00486x469
gsg,de,de,Gleitebene,AS2ff00S2ff00S22a00S35d14S15d39S15d50S26507S2f900S20500S18210S18218S22a10S20e00S2fc04M557x563S2ff00452x437S2ff00513x437S22a00544x502S35d14465x457S15d39454x491S15d50457x498S26507479x496S2f900443x508S20500526x493S18210532x484S18218507x484S22a10504x502S20e00479x512S2fc04523x552
gsg,de,de,Stufenwinkel,AS2ff00S2ff00S34510S15a1aS15a12S20500S23000S18210S18218S22b07S2f900S2f900M563x537S2ff00443x464S2ff00504x464S34510450x484S15a1a509x525S15a12508x512S20500535x521S23000538x500S18210462x514S18218438x514S22b07469x488S2f900437x531S2f900497x532
gsg,de,de,Synthese,AS2ff00S36110S17610S17648S20500S2fd04S28107S28113S22200S22200M537x563S2ff00485x437S36110495x458S17610503x506S17648486x506S20500498x496S2fd04491x557S28107514x485S28113463x513S22200522x506S22200471x507
gsg,de,de,Zugriffsrecht,AS2ff00S2ff00S36110S14c40S22204S26600S10e18S10e10S2fc04S22e04S22e14S22a04S22a14M559x557S2ff00441x444S2ff00502x444S36110451x465S14c40444x503S22204452x495S26600462x483S10e18500x484S10e10525x484S2fc04511x546S22e04542x503S22e14481x503S22a04526x518S22a14501x518
gsg,de,de,Entwurf,AS30004S34710S22200S20310S2770fS20500M532x526S30004469x474S34710480x497S22200522x507S20310489x511S2770f508x502S20500476x509
gsg,de,de,Trimester,AS2ff00S35d10S11e50S22b04M525x553S2ff00476x448S35d10489x468S11e50502x490S22b04509x523
gsg,de,de,geradlinig,AS2ff00S35d14S26700S15a10M527x522S2ff00473x487S35d14486x507S26700511x479S15a10496x482
gsg,de,de,Kubikmeter,AS2ff00S2ff00S35d14S11e52S2c307S1ce40S22a00S26606S20500S1ce48S26612S2fb04M572x552S2ff00428x449S2ff00522x449S35d14441x469S11e52442x492S2c307468x511S1ce40542x487S22a00464x470S26606542x518S20500535x491S1ce48518x487S26612510x518S2fb04535x546
gsg,de,de,Dicarbonsäure,AS2ff00S2ff00S30004S35d10S23107S15001S15318S15310S2f900S28706S11550S22510M597x543S2ff00404x457S2ff00477x457S30004550x457S35d10417x477S23107564x497S15001569x477S15318479x504S15310495x504S2f900475x531S28706512x510S11550423x513S22510415x498
gsg,de,de,Lichtquelle,AS2ff00S2ff00S20311S35c10S22a03S22100S16d48S2f900S20330S22200S22a00S21000M567x552S2ff00434x461S2ff00515x461S20311472x449S35c10447x481S22a03476x475S22100470x469S16d48518x513S2f900516x535S20330537x537S22200540x528S22a00554x530S21000526x496
gsg,de,de,Triacylglycerin,AS18702S2ff00S35d10S26500M518x541S18702484x506S2ff00482x460S35d10495x480S26500498x526
gsg,de,de,Hyperpolarisation,AS2ff00S34610S2f900S28d06S10a28S10a20M537x548S2ff00482x452S34610493x470S2f900464x543S28d06504x524S10a28463x514S10a20499x498
gsg,de,de,Evolution,AS2ff00S34710S10002S1000aS2ea00S2ea4cS26600S26610S2fd04M531x557S2ff00483x444S34710494x466S10002501x514S1000a472x524S2ea00502x487S2ea4c486x497S26600515x482S26610470x492S2fd04489x551
gsg,de,de,kristallin,AS2ff00S35d14S12910S12918S2fb04S20500S22b02S22b16S12b17S12b1fS22100S22100M558x554S2ff00483x446S35d14496x466S12910534x503S12918443x502S2fb04493x548S20500496x492S22b02528x525S22b16443x524S12b17501x502S12b1f476x502S22100460x493S22100530x494
gsg,de,de,Dark Mode,AS28803S2ff00S33b10S2881bS2ff00S35d10S16d10S16d18S22104S22104S20500S14c20S2e300S2fb04S20310S20318M555x565S28803472x494S2ff00516x436S33b10527x460S2881b462x494S2ff00459x436S35d10472x457S16d10492x477S16d18445x477S22104452x470S22104485x471S20500472x515S14c20532x475S2e300530x507S2fb04470x559S20310471x528S20318469x533
gsg,de,de,Curium (Cm),AS2ff00S30007S30007S35d14S15d11S20e00S20500S22204S1f711S2f804S22a02S1cf10S2e308M585x551S2ff00538x463S30007416x463S30007465x463S35d14429x483S15d11444x456S20e00431x450S20500494x457S22204445x449S1f711505x456S2f804445x503S22a02503x478S1cf10558x492S2e308559x524
gsg,de,de,Hypothese,AS2ff00S34810S15300S29500M534x522S2ff00467x487S34810473x509S15300504x484S29500521x479
gsg,de,de,intermediär,AS2ff00S2eb0eS34810S2eb4aS2fd04S15336S1535aM533x567S2ff00482x433S2eb0e501x470S34810488x455S2eb4a468x522S2fd04489x561S15336474x504S1535a500x487
gsg,de,de,Dokument,AS2ff00S17d3fS35d10S15d01S21000S22f03S2f900M532x543S2ff00485x457S17d3f480x508S35d10498x478S15d01501x498S21000469x497S22f03511x522S2f900474x531
gsg,de,de,Teilchenphysik,AS2ff00S2ff00S35d10S1ce10S2e300S1100aS11002S20500S22f02S22f16S2fb04M560x560S2ff00440x441S2ff00513x441S35d10453x461S1ce10449x484S2e300470x489S1100a502x494S11002533x494S20500526x510S22f02540x521S22f16506x520S2fb04523x554
gsg,de,de,Carnivore,AS2ff00S2ff00S35d14S15d59S1f150S20800S26c20S18507S26a04M557x555S2ff00446x446S2ff00519x446S35d14459x466S15d59443x504S1f150456x515S20800459x527S26c20451x540S18507538x473S26a04513x487
gsg,de,de,Diözie,AS2ff00S35d10S14e52S14e5aS26606S26612S2fb04M537x553S2ff00481x448S35d10494x468S14e52501x502S14e5a467x503S26606507x527S26612463x527S2fb04492x547
gsg,de,de,Epigenetik,AS2ff00S2ff00S34710S20500S22200S22200S22b06S22b12S20500S17640S17648S22204S22204S22b02S22b16S20500S10e42S10e4aS10e0aS10e22S2fd04S2fb04S2841eS28436M610x567S2ff00444x434S2ff00553x434S34710455x456S20500566x473S22200472x474S22200438x474S22b06467x501S22b12422x501S20500455x496S17640461x481S17648444x481S22204434x520S22204478x520S22b02462x524S22b16430x524S20500456x538S10e42497x511S10e4a391x510S10e0a542x486S10e22569x485S2fd04562x561S2fb04453x558S2841e531x504S28436577x504
gsg,de,de,Elektronenwolke,AS2ff00S34710S14a20S2fb04S2980aS14a28S29812M550x561S2ff00482x440S34710493x462S14a20504x491S2fb04492x555S2980a506x475S14a28481x491S29812450x475
gsg,de,de,Übertragung,AS1ce40S1ce48S2ff00S2b703S34610S2b713S2fc04M528x551S1ce40506x485S1ce48473x485S2ff00475x450S2b703506x515S34610486x468S2b713477x515S2fc04486x540
gsg,de,de,Isobar,AS2ff00S30004S34810S15d3aS19240S2f900S21100S21400S16011S16019S20500S2a20aS2a212S20500S22104S22104S2fb04S28700M569x563S2ff00439x437S30004517x437S34810445x459S15d3a439x486S19240450x510S2f900432x507S21100464x498S21400456x532S16011537x477S16019511x477S20500530x502S2a20a539x503S2a212511x503S20500530x526S22104503x501S22104557x501S2fb04529x557S28700475x501
gsg,de,de,Streuung,AS26507S26511S2ff00S34510S22620S22620S20350S20350S22200S22200S2fb04M530x562S26507517x478S26511471x478S2ff00482x438S34510489x458S22620503x493S22620471x493S20350509x515S20350476x515S22200478x508S22200511x508S2fb04493x556
gsg,de,de,-phob,AS2ff00S1ed0eS36520S1ed06S2fb04S2df14S2df0cM528x567S2ff00482x433S1ed0e506x474S36520495x455S1ed06475x474S2fb04493x561S2df14473x502S2df0c507x502
gsg,de,de,Welle-Teilchen-Dualismus,AS16d09S2ff00S2ff00S2ff00S36520S22b04S21000S1ce10S2e500S15a58S2320cS10e00S2f900S2c100M567x557S16d09523x509S2ff00433x443S2ff00482x443S2ff00531x443S36520446x465S22b04547x527S21000545x511S1ce10491x482S2e500491x514S15a58444x495S2320c438x525S10e00547x478S2f900528x532S2c100453x484
gsg,de,de,subtidal,AS2ff00S2ff00S35d10S36110S15d04S15d04S15d0cS2320cS2321cS2fc04S2d200S21400S2f900S15a1aM577x562S2ff00448x439S2ff00526x439S35d10539x459S36110458x460S15d04461x507S15d04551x507S15d0c515x507S2320c551x487S2321c509x487S2fc04537x551S2d200473x491S21400423x496S2f900434x508S15a1a440x494
gsg,de,de,Explosion,AS2ff00S34710S20319S20311S22b07S22b11S2fb04M539x550S2ff00482x450S34710493x472S20319483x495S20311497x496S22b07515x480S22b11462x479S2fb04492x544
gsg,de,de,Algorithmus,AS2ff00S2ea4cS34c10S2ea00S26600S26610S2fd04S1f040S1f048M540x558S2ff00483x442S2ea4c479x514S34c10498x462S2ea00508x501S26600524x500S26610461x513S2fd04489x552S1f040499x482S1f048472x495
gsg,de,de,Middleware,AS2ff00S2ff00S33b10S2f900S1a751S20500S22f04S20500S22114S22114S22f06S22f12S16010S16018S2fb04S15a16M561x559S2ff00439x441S2ff00512x441S33b10450x465S2f900439x543S1a751449x487S20500446x517S22f04461x514S20500526x509S22114534x480S22114500x480S22f06547x514S22f12500x514S16010534x486S16018505x486S2fb04525x553S15a16440x529
gsg,de,de,Management,AS2ff00S33b10S11e50S11e58S2710cS27110S2fd04M543x556S2ff00481x444S33b10492x468S11e50502x484S11e58473x492S2710c503x520S27110457x524S2fd04486x550
gsg,de,de,Nervus oculomotorius,AS30006S31940S2ff00S30006S35d10S21100S10021S24e3cS10a00S20500S26a04S20310S20318S23606S2e104S2e114S2361eS2fd04M605x561S30006469x447S31940489x454S2ff00542x447S30006396x447S35d10409x467S21100430x440S10021431x455S24e3c429x475S10a00488x475S20500487x462S26a04475x504S20310564x485S20318540x489S23606588x506S2e104532x506S2e114564x502S2361e513x513S2fd04549x555
gsg,de,de,Lithium (Li),AS30005S35c10S26504S1dc10S20e00M530x529S30005470x472S35c10483x492S26504506x514S1dc10506x482S20e00492x508
gsg,de,de,Melone,AS17d30S2ff00S17d38S33b10S2890eS2891eS2fc04M530x552S17d30507x486S2ff00478x449S17d38477x486S33b10489x473S2890e499x505S2891e470x504S2fc04489x541
gsg,de,de,Kristallographie,AS2ff00S35d14S12910S12918S2fb04S20500S22b02S22b16S22100S22100M551x554S2ff00482x446S35d14495x466S12910527x503S12918450x502S2fb04492x548S20500495x505S22b02521x525S22b16450x524S22100467x493S22100523x494
gsg,de,de,Grundwasser,AS2ff00S2ff00S35d14S15a50S15a50S20500S26606S26612S2fb04S15a11S20500S22f00M563x554S2ff00450x446S2ff00523x446S35d14463x466S15a50469x492S15a50456x492S20500463x484S26606469x517S26612438x517S2fb04461x548S15a11540x477S20500530x481S22f00523x492
gsg,de,de,Wasserstoff (H),AS18540S2ff00S30004S36520S18548S18510S20500S2fb04S2e00cS2e014S26a04M556x556S18540530x485S2ff00507x444S30004449x444S36520462x466S18548496x485S18510459x480S20500445x477S2fb04519x550S2e00c533x503S2e014497x503S26a04459x499
gsg,de,de,System,AS2ff00S36110S20320S20320S20500S23b04S23b1cM527x542S2ff00483x458S36110493x479S20320503x504S20320484x504S20500496x522S23b04508x521S23b1c474x521
gsg,de,de,Nährstoff,AS2ff00S30004S35d10S18507S26a04S18507S1850fS2fb04S26b00S26b10M567x557S2ff00515x443S30004442x443S35d10455x463S18507458x472S26a04434x478S18507545x489S1850f501x489S2fb04526x551S26b00540x518S26b10499x518
gsg,de,de,My_gr_klein_,M500x500S2ff00407x508S22b00412x547S28c06416x552S33b10418x533
gsg,de,de,konstruktiv,AS2ff00S35d14S18510S18548S2fd04S21100S2e218S2e208M531x560S2ff00483x440S35d14496x460S18510502x494S18548474x494S2fd04490x554S21100495x478S2e218470x512S2e208511x512
gsg,de,de,unverzweigt,AS2ff00S34610S10002S1000aS2fb04S28802S2881aM541x559S2ff00482x442S34610493x460S10002511x497S1000a459x497S2fb04492x553S28802519x514S2881a459x514
gsg,de,de,Kreationismus,AS20500S2ff00S2ff00S15a40S35d14S15a48S2fb04S2a208S2a210S15a38S20330S20500S2f900S22a00S22200M556x563S20500472x475S2ff00459x437S2ff00520x437S15a40478x487S35d14472x457S15a48464x487S2fb04469x557S2a208487x514S2a210444x514S15a38526x496S20330540x499S20500539x516S2f900525x524S22a00541x482S22200542x474
gsg,de,de,Volume,AS2ff00S36520S2a212S2a20aS2fb04S14c50S14c58S20500S20500M525x561S2ff00482x440S36520495x462S2a212475x510S2a20a504x510S2fb04493x555S14c50501x477S14c58475x477S20500495x531S20500495x510
gsg,de,de,Klassifikation,AS2ff00S35d14S16d47S16d4fS16d40S16d48S2d607S2d61fS2fb04S26606S26606M560x567S2ff00472x434S35d14485x454S16d47516x508S16d4f441x508S16d40491x475S16d48470x475S2d607513x482S2d61f444x480S2fb04483x561S26606530x530S26606493x530
gsg,de,de,Cyanobakterien,AS2ff00S30004S35d14S16d40S20500S2d200S2031aS37706S2f900S21100S15312S22522S26502S21400M563x543S2ff00511x457S30004438x457S35d14451x477S16d40466x476S20500451x495S2d200458x502S2031a530x522S37706507x528S2f900525x538S21100502x512S15312531x505S22522516x495S26502498x498S21400548x499
gsg,de,de,Psyche,AS2ff00S35010S36d00S18512S22f04S21100M521x544S2ff00482x456S35010494x479S36d00479x492S18512498x498S22f04488x530S21100483x506
gsg,de,de,Mutation,AS2ff00S33b10S2df2cS21100S1ea08S1ea28M523x550S2ff00483x451S33b10494x475S2df2c489x529S21100477x504S1ea08500x505S1ea28490x500
gsg,de,de,Periodendauer,AS2ff00S2ff00S35010S10e40S10e48S22702S22706S26506S26516S36d00S1dc12S21100S26606S22e00S22e10S22e10S22e00S22706S22702S2fc04M588x564S2ff00426x437S2ff00544x437S35010438x460S10e40446x499S10e48424x499S22702463x500S22706412x500S26506457x531S26516428x531S36d00541x474S1dc12527x480S21100560x480S26606558x490S22e00450x477S22e10419x477S22e10479x514S22e00510x514S22706483x499S22702513x499S2fc04436x553
gsg,de,de,surfen,AS2dc0eS2ff00S2ff00S34810S1c520S32a30S32a40S33540S33550S1c508S28436S28412S20500S2fd04S18119S10040S2f900M567x556S2dc0e533x484S2ff00452x444S2ff00525x444S34810458x466S1c520468x486S32a30525x454S32a40552x454S33540550x457S33550519x457S1c508436x486S28436468x517S28412434x517S20500462x504S2fd04455x550S18119528x495S10040536x517S2f900522x517
gsg,de,de,Logarithmus,AS2ff00S35c10S1f021S2890dM536x537S2ff00464x464S35c10477x484S1f021506x487S2890d488x512
gsg,de,de,Heilung,AS2ff00S34c10S15a50S15a58S28801S28809S20500M526x546S2ff00483x455S34c10498x475S15a50514x518S15a58475x519S28801505x494S28809477x494S20500496x496
gsg,de,de,Security,AS2ff00S36110S20300S20308S22f04S22f14S2fc04M533x549S2ff00483x452S36110493x473S20300508x494S20308478x494S22f04508x511S22f14468x511S2fc04493x538
gsg,de,de,Chemotherapie,AS2ff00S2ff00S35830S15a36S37707S10a41S21100S26502S15a57S21000S2f900S22114S16051S23000S21400M566x549S2ff00438x452S2ff00511x452S35830444x474S15a36461x498S37707438x505S10a41448x498S21100434x494S26502440x510S15a57522x519S21000496x526S2f900518x544S22114492x514S16051515x500S23000541x498S21400498x503
gsg,de,de,Phylogenese,AS2ff00S36520S10019S37703S20500S22e07S2f900S14c02M526x555S2ff00490x445S36520503x467S10019487x521S37703503x517S20500503x526S22e07500x501S2f900484x550S14c02475x507
gsg,de,de,Torsion,AS2ff00S35d10S2c500S15310S15318S2f900M539x548S2ff00474x453S35d10487x473S2c500499x524S15310510x496S15318461x496S2f900463x525
gsg,de,de,Kalkulation,AS2ff00S2ff00S35d14S23604S23618S14c08S22620S22620S14c00S2fd04S1ea08S21100M569x562S2ff00432x438S2ff00505x438S35d14445x458S23604530x516S23618485x529S14c08500x495S22620497x485S22620529x472S14c00530x482S2fd04515x556S1ea08449x483S21100470x470
gsg,de,de,ektotherm,AS2ff00S34710S14c01S14c09S26603S26615S2fb04S22620S22620M548x561S2ff00483x440S34710494x462S14c01522x486S14c09453x486S26603514x507S26615465x507S2fb04493x555S22620516x476S22620459x476
gsg,de,de,Tantal (Ta),AS2ff00S35d10S1810aS20311S21100S2f900S23007M522x553S2ff00481x447S35d10494x467S1810a485x501S20311487x510S21100509x513S2f900478x498S23007495x528
gsg,de,de,Random-Access Memory (RAM),AS1f720S18d50S11a20S2ff00S35d14M533x533S1f720488x518S18d50513x508S11a20468x503S2ff00482x467S35d14495x487
gsg,de,de,USB-Stick,AS14720S20320S11520S2ff00S2ff00S34610S1ea02S22a02S2f804M559x545S14720482x505S20320462x512S11520442x497S2ff00450x456S2ff00523x456S34610461x474S1ea02537x503S22a02523x504S2f804449x534
gsg,de,de,Hemisphäre,AS2ff00S34a10S20500S2c321S17151S17159M521x549S2ff00482x451S34a10495x473S20500495x520S2c321488x493S17151501x533S17159479x533
gsg,de,de,Skorpion,AS2ff00S36110S15a1aS20500S10610S22e02S2f900M522x541S2ff00478x459S36110488x480S15a1a483x522S20500510x526S10610507x498S22e02487x497S2f900481x536
gsg,de,de,Lichtquelle,AS2ff00S2ff00S35c10S15a06S22f00S2f900S22210S22200S17630S22e03S20311M566x544S2ff00434x458S2ff00518x458S35c10447x478S15a06521x504S22f00523x530S2f900510x508S22210545x516S22200468x456S17630528x511S22e03467x481S20311470x463
gsg,de,de,Hemmung,AS2ff00S34710S17648S15d51S21400S22b24M518x557S2ff00482x444S34710493x466S17648489x509S15d51488x493S21400501x491S22b24491x527
gsg,de,de,polare Zone,AS2ff00S2ff00S35010S1ce40S2ea0aS2ea0aS15d50M543x547S2ff00458x453S2ff00507x453S35010470x476S1ce40477x500S2ea0a471x532S2ea0a517x531S15d50517x501
gsg,de,de,JavaScript,AS2ff00S2ff00S35730S18520S15a08S2f900S19220S2a20cS20e00S22a04M553x542S2ff00447x458S2ff00508x458S35730455x480S18520525x500S15a08511x500S2f900506x528S19220465x498S2a20c448x514S20e00524x512S22a04540x517
gsg,de,de,Grenzwert,AS18252S15d39S2ff00S2ff00S35d14S22b06S22b12S2fb04S2f900S20500S1ea40S1825aS22f04M557x554S18252476x496S15d39518x499S2ff00457x447S2ff00515x447S35d14470x467S22b06475x517S22b12443x517S2fb04467x548S2f900518x523S20500542x507S1ea40529x512S1825a458x496S22f04532x536
gsg,de,de,DNS-Server,AS2ff00S2ff00S36110S35d10S15d37S2ea0aS10110S11950S20320S2f804M566x544S2ff00506x456S2ff00447x456S36110516x477S35d10460x476S15d37543x484S2ea0a528x510S10110434x498S11950454x502S20320483x513S2f804448x533
gsg,de,de,Benzaldehyd,AS2ff00S35010S16d18S2f900S20500S22f03S1f521M525x544S2ff00476x456S35010488x479S16d18480x517S2f900476x539S20500484x505S22f03504x512S1f521496x493
gsg,de,de,Carnivora,AS2ff00S14e50S14e58S2ea00S2ea4cS2fd04S2ff00S35d14S14c50S22204S2ef01M556x561S2ff00509x439S14e50530x481S14e58503x490S2ea00536x514S2ea4c514x523S2fd04516x555S2ff00444x439S35d14457x459S14c50451x483S22204472x509S2ef01462x516
gsg,de,de,Epilepsie,AS30007S34710S10e10S22510M528x522S30007473x487S34710484x509S10e10511x492S22510506x479
gsg,de,de,Metabolismus,AS2ff00S33b10S10002S1000aS2fd04S2e500S2e51eM532x562S2ff00479x438S33b10490x462S10002500x485S1000a469x499S2fd04485x556S2e500509x504S2e51e468x518
gsg,de,de,Palynologie,AS2ff00S2ff00S35010S10e20S10e28S22b04S22b14S21900S21900S2fc04S15800S22520S26504M566x556S2ff00434x444S2ff00507x444S35010446x467S10e20532x491S10e28505x491S22b04550x496S22b14486x495S21900506x482S21900530x482S2fc04520x545S15800448x495S22520437x480S26504453x523
gsg,de,de,Sternensystem,AS2ff00S2ff00S36110S10e29S10e21S20500S26500S2f900S1ce40S1ce48S2e70aS2e71aS2fd04S21400M574x563S2ff00434x437S2ff00506x437S36110444x458S10e29434x485S10e21445x523S20500452x501S26500446x513S2f900427x507S1ce40546x477S1ce48484x505S2e70a519x501S2e71a506x530S2fd04511x557S21400559x505
gsg,de,de,Kraft,AS2ff00S35d14S20330S20300S2b704M520x548S2ff00480x452S35d14493x472S20330505x490S20300505x533S2b704503x506
gsg,de,de,Morbus Crohn,AS2ff00S30007S33b10S35d14S36d00S20500S26a04S22a07S15002S15011M555x554S2ff00450x461S30007499x461S33b10461x485S35d14512x481S36d00446x496S20500462x503S26a04453x540S22a07542x475S15002454x511S15011526x446
gsg,de,de,Lotoseffekt,AS2ff00S2ff00S35c10S17630S17630S22a00S22a10S2fc04S15a1bS10041S20e00S2f900S2a203S22200S22200M561x550S2ff00448x450S2ff00521x450S35c10461x470S17630545x514S17630519x514S22a00547x497S22a10521x497S2fc04533x539S15a1b445x508S10041469x497S20e00458x502S2f900440x526S2a203478x527S22200522x489S22200549x489
gsg,de,de,Entoderm,AS2ff00S34710S16d18S1f020S2f900S22a06S20500M531x551S2ff00470x449S34710481x471S16d18476x518S1f020485x525S2f900469x541S22a06516x524S20500483x540
gsg,de,de,Proton,AS2ff00S35010S14050S2e508M521x550S2ff00479x451S35010491x474S14050489x491S2e508498x523
gsg,de,de,Dämpfung,AS2ff00S35d10S17d10S17d18S2fc04S22114S22114M535x561S2ff00482x439S35d10495x460S17d10509x492S17d18468x492S2fc04493x550S22114466x482S22114509x482
gsg,de,de,Moräne,AS2ff00S33b10S1815aS17d52S2f900S2d508S26906M525x558S2ff00476x443S33b10487x467S1815a477x538S17d52482x513S2f900481x553S2d508503x517S26906489x492
gsg,de,de,Hybrid,AS2ff00S2eb0eS34610S2eb4aS2fd04S15336S1535aM533x565S2ff00482x435S2eb0e501x476S34610493x453S2eb4a467x527S2fd04489x559S15336483x510S1535a491x491
gsg,de,de,ganze Zahl,AS2a212S2ff00S2ff00S35d14S2a20aS14c21S14c29S10001S10009S20e00S2ea00S2f900S2fb04S20500S20500M559x566S2a212442x502S2ff00455x434S2ff00516x434S35d14468x454S2a20a482x502S14c21473x472S14c29445x472S10001534x489S10009516x484S20e00531x472S2ea00544x474S2f900513x513S2fb04464x560S20500467x490S20500467x517
gsg,de,de,Parameter,AS1405fS1405fS2ff00S35010S2ea00S2ea10S2fd04M526x559S1405f474x488S1405f502x488S2ff00482x441S35010494x464S2ea00508x521S2ea10480x520S2fd04488x553
gsg,de,de,Eiszeit,AS2ff00S2ff00S34710S15a40S15a48S20500S15a1aS37806S10050S20500S2f900S2fb04S22a04S2a207S2a21fM573x560S2ff00441x440S2ff00514x440S34710452x462S15a40479x505S15a48428x505S20500454x482S15a1a546x494S37806515x498S10050539x506S20500535x485S2f900548x507S2fb04451x554S22a04540x539S2a207469x480S2a21f427x480
gsg,de,de,Traube,AS2ff00S35d10S22b04S22104S22104S2f900S15730S13f19M520x553S2ff00483x447S35d10496x467S22b04492x523S22104482x528S22104481x538S2f900481x501S15730502x507S13f19486x482
gsg,de,de,Lamarckismus,AS2ff00S35c10S16d0aS16d02S2f900S22b00M524x541S2ff00482x459S35c10495x479S16d0a489x524S16d02491x513S2f900477x532S22b00508x497
gsg,de,de,Teiler,AS2ff00S35d10S20302S2030aS20500S28805S2881dS14c04S14c0cS2fb04S22200S22200M551x561S2ff00480x440S35d10493x460S20302504x493S2030a477x493S20500493x495S28805508x522S2881d469x522S14c04528x517S14c0c449x518S2fb04490x555S22200480x511S22200507x511
gsg,de,de,Samarium (Sm),AS2ff00S36110S15a18S2f900S20500S22a02S20320M522x545S2ff00478x455S36110488x476S15a18480x504S2f900481x533S20500493x515S22a02507x532S20320507x515
gsg,de,de,Nukleonen,AS17600S2ff00S35d10S17620S2e104S2e110S21100M532x548S17600484x499S2ff00481x453S35d10494x473S17620493x500S2e104509x520S2e110468x512S21100494x520
gsg,de,de,Amorph,AS2ff00S34c10S1f527S1f52fS20500S14c50S14c58S2fb04S2a20aS2a212S2a203S2a21bS22200S22200M563x567S2ff00482x433S34c10497x453S1f527499x481S1f52f478x481S20500494x470S14c50539x529S14c58438x528S2fb04492x561S2a20a519x488S2a212460x488S2a203514x523S2a21b464x523S22200475x514S22200517x514
gsg,de,de,Massentierhaltung,AS2ff00S2ff00S2ff00S33550S33b10S15d40S15d48S2fb04S28912S2890aS14e50S14e58S2ea00S2ea10S2fd04S10a28S10a00S22b02S22b12S2fc04S33930M604x568S2ff00411x435S2ff00487x435S2ff00557x435S33550481x448S33b10422x459S15d40434x492S15d48404x492S2fb04421x560S28912396x474S2890a432x474S14e50578x472S14e58548x488S2ea00584x506S2ea10553x522S2fd04564x560S10a28502x506S10a00518x477S22b02482x487S22b12468x516S2fc04494x557S33930478x433
gsg,de,de,dokumentieren,AS15d08S18520S2ff00S35d10S2f900S2480cM522x544S15d08478x499S18520497x498S2ff00479x456S35d10492x477S2f900480x528S2480c505x516
gsg,de,de,Sigma_gr_klein_,AS20320S2ff00S36110S2990cM524x541S20320509x492S2ff00477x460S36110487x481S2990c510x509
gsg,de,de,Prävalenz,AS2ff00S17d48S35010S18250S20700S22f04M528x544S2ff00475x457S17d48473x523S35010487x480S18250490x529S20700482x504S22f04503x506
gsg,de,de,Magnetismus,AS2ff00S33b10S20500S11002S1100aS2fb04S22f02S22f16M534x558S2ff00482x443S33b10493x467S20500495x495S11002507x504S1100a466x504S2fb04492x552S22f02519x521S22f16467x520
gsg,de,de,Blende,AS2ff00S35010S14c10S14c18S23602S23616S22204S22204S20500S22200S22200S22204S22204S20310S20318S2fb04M557x565S2ff00483x436S35010495x459S14c10534x465S14c18443x465S23602522x480S23616460x481S22204476x483S22204512x482S20500495x475S22200512x497S22200476x497S22204512x508S22204476x509S20310495x487S20318491x491S2fb04493x559
gsg,de,de,Elektronenkonfiguration,AS2ff00S2ff00S34710S18510S18548S2c500S2c511S2fd04S14a20S2e500S21100M560x563S2ff00440x438S2ff00501x438S34710451x460S18510518x497S18548490x497S2c500520x515S2c511477x515S2fd04508x557S14a20451x477S2e500446x494S21100511x481
gsg,de,de,Hotkey,AS2ff00S34410S2a501S1c511M538x545S2ff00463x456S34410476x477S2a501513x517S1c511488x493
gsg,de,de,Quantenzahlen,AS2ff00S2ff00S35d14S10049S1f147S20500S20500S2f900S2b707S21400S14c00S14c08S22620S22620S22a04S22a14S2fc04M568x565S2ff00442x436S2ff00520x436S35d14455x456S10049441x489S1f147458x498S20500451x478S20500439x490S2f900433x514S2b707462x484S21400477x506S14c00508x483S14c08545x483S22620508x473S22620542x473S22a04550x517S22a14514x517S2fc04530x554
gsg,de,de,Gleitrichtung,AS2ff00S2ff00S26600S35d14S15d39S15d50S26507S2f900S15a10S20e00M557x544S2ff00453x456S2ff00514x456S26600541x473S35d14466x476S15d39455x510S15d50458x517S26507480x515S2f900444x527S15a10527x472S20e00479x531
gsg,de,de,Haltere,AS2ff00S34c10S2fd04S36f20S17610S17618M543x549S2ff00480x452S34c10495x472S2fd04487x543S36f20478x485S17610524x467S17618458x472
gsg,de,de,Zahl,AS2ff00S36110S23604S23618S14c08S22620S22620S14c00S2fd04M542x567S2ff00482x434S36110492x455S23604503x514S23618458x528S14c08473x493S22620470x483S22620502x470S14c00503x480S2fd04489x561
gsg,de,de,Lichtquant,AS2ff00S2ff00S35c10S10049S20311S22a03S22201S1f147S20500S2f900S21400S22a04M550x563S2ff00451x458S2ff00509x458S35c10464x478S10049507x529S20311479x447S22a03496x437S22201477x446S1f147525x503S20500512x525S2f900503x558S21400535x500S22a04512x508
gsg,de,de,Array,AS2ff00S34c10S1ed10S1ed18S22f02S22f06S2fb04M545x552S2ff00483x449S34c10498x469S1ed10519x492S1ed18456x491S22f02511x513S22f06477x513S2fb04493x546
gsg,de,de,konnatal,AS2ff00S2ff00S35d14S15a06S26510S15a06S2f900S1ce40S2b700M560x542S2ff00441x458S2ff00512x458S35d14454x478S15a06443x522S26510472x518S15a06513x524S2f900508x537S1ce40518x493S2b700541x500
